,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
18507,[0.00291136],0,[0.00170958],[0.00172587],[0.00192374],[0.00298204]
18508,[0.00377617],0,[0.00221739],[0.00223851],[0.00249517],[0.00386784]
18509,[0.00448738],0,[0.00263498],[0.00266006],[0.00296508],[0.00459627]
18510,[0.00506217],0,[0.00297248],[0.00300077],[0.00334486],[0.00518499]
18511,[0.00549356],0,[0.00322579],[0.00325649],[0.00362989],[0.00562685]
18512,[0.00578486],0,[0.00339685],[0.00342917],[0.00382235],[0.00592523]
18513,[0.00598003],0,[0.00351144],[0.00354484],[0.00395129],[0.00612511]
18514,[0.00610544],0,[0.00358508],[0.00361917],[0.00403416],[0.00625356]
18515,[0.00617097],0,[0.00362359],[0.00365802],[0.00407747],[0.00632071]
18516,[0.0061785],0,[0.00362803],[0.00366247],[0.00408245],[0.00632844]
18517,[0.00613612],0,[0.00360315],[0.00363733],[0.00405444],[0.00628504]
18518,[0.00605563],0,[0.0035559],[0.00358962],[0.00400125],[0.00620262]
18519,[0.00593378],0,[0.00348433],[0.0035174],[0.00392073],[0.0060778]
18520,[0.00577896],0,[0.00339341],[0.00342562],[0.00381843],[0.00591921]
18521,[0.00559821],0,[0.00328726],[0.00331848],[0.00369898],[0.00573404]
18522,[0.00538908],0,[0.00316443],[0.00319452],[0.00356079],[0.00551979]
18523,[0.00515093],0,[0.00302459],[0.00305336],[0.00340344],[0.00527589]
18524,[0.00434221],0,[0.00254908],[0.00257324],[0.00286857],[0.00444653]
18525,[0.00364746],0,[0.00214195],[0.00216237],[0.00241009],[0.00373645]
18526,[0.00306579],0,[0.00179982],[0.0018167],[0.00202507],[0.00313938]
18527,[0.00253679],0,[0.00148912],[0.00150347],[0.00167615],[0.00259743]
18528,[0.0018607],0,[0.00109203],[0.00110313],[0.00122927],[0.00190568]
18529,[0.0010769],0,[0.00063139],[0.00063772],[0.00071123],[0.00110194]
18530,[0.00064903],0,[0.0003808],[0.00038429],[0.00042884],[0.00066439]
18531,[0.00030236],0,[0.00017727],[0.0001789],[0.00019933],[0.00030938]
18532,0,0,0,0,0,0
18533,0,0,0,0,0,0
18534,0,0,0,0,0,0
18535,[0.0002614],0,[0.00015351],[0.00015498],[0.00017273],[0.00026776]
18536,[0.00074805],0,[0.00043929],[0.0004435],[0.00049434],[0.00076628]
18537,[0.00116558],0,[0.00068449],[0.00069106],[0.00077027],[0.00119402]
18538,[0.00150923],0,[0.0008863],[0.00089483],[0.00099737],[0.00154605]
18539,[0.00177828],0,[0.00104427],[0.00105433],[0.00117515],[0.00182165]
18540,[0.00198485],0,[0.00116554],[0.00117678],[0.00131163],[0.00203322]
18541,[0.00214107],0,[0.00125728],[0.00126942],[0.00141488],[0.00219322]
18542,[0.00225032],0,[0.00132144],[0.00133421],[0.00148708],[0.00230516]
18543,[0.00231989],0,[0.00136232],[0.00137546],[0.00153307],[0.00237648]
18544,[0.00236315],0,[0.00138774],[0.00140113],[0.00156169],[0.00242081]
18545,[0.00238354],0,[0.00139973],[0.00141322],[0.00157518],[0.00244171]
18546,[0.00237299],0,[0.00139354],[0.00140696],[0.00156822],[0.0024309]
18547,[0.00233106],0,[0.0013689],[0.00138211],[0.00154052],[0.00238795]
18548,[0.00226125],0,[0.00132791],[0.00134074],[0.00149439],[0.00231644]
18549,[0.0021632],0,[0.00127035],[0.00128263],[0.00142961],[0.002216]
18550,[0.00195443],0,[0.00114809],[0.00115952],[0.00129173],[0.00200279]
18551,[0.00152227],0,[0.00089356],[0.00090274],[0.00100559],[0.00155895]
18552,[0.001137],0,[0.00066692],[0.00067396],[0.00075145],[0.00116426]
18553,[0.00087039],0,[0.00051059],[0.00051643],[0.00057489],[0.00089124]
18554,[0.00041494],0,[0.00024329],[0.00024631],[0.00027405],[0.00042463]
18555,[0.00027963],0,[0.00016457],[0.0001666],[0.00018537],[0.00028799]
18556,0,0,0,0,0,0
18557,0,0,0,0,0,0
18558,0,0,0,0,0,0
18559,0,0,0,0,0,0
18560,0,0,0,0,0,0
18561,0,0,0,0,0,0
18562,0,0,0,0,0,0
18563,0,0,0,0,0,0
18564,0,0,0,0,0,0
18565,0,0,0,0,0,0
18566,0,0,0,0,0,0
18567,0,0,0,0,0,0
18568,0,0,0,0,0,0
18569,0,0,0,0,0,0
18570,0,0,0,0,0,0
18571,0,0,0,0,0,0
18572,0,0,0,0,0,0
18573,0,0,0,0,0,0
18574,0,0,0,0,0,0
18575,0,0,0,0,0,0
18576,0,0,0,0,0,0
18577,0,0,0,0,0,0
18578,0,0,0,0,0,0
18579,0,0,0,0,0,0
18580,0,0,0,0,0,0
18581,0,0,0,0,0,0
18582,0,0,0,0,0,0
18583,0,0,0,0,0,0
18584,0,0,0,0,0,0
18585,0,0,0,0,0,0
18586,0,0,0,0,0,0
18587,0,0,0,0,0,0
18588,0,0,0,0,0,0
18589,0,0,0,0,0,0
18590,0,0,0,0,0,0
18591,0,0,0,0,0,0
18592,0,0,0,0,0,0
18593,0,0,0,0,0,0
18594,0,0,0,0,0,0
18595,0,0,0,0,0,0
18596,0,0,0,0,0,0
18597,0,0,0,0,0,0
18598,0,0,0,0,0,0
18599,0,0,0,0,0,0
18600,0,0,0,0,0,0
18601,0,0,0,0,0,0
18602,0,0,0,0,0,0
18603,0,0,0,0,0,0
18604,[0.00122079],0,[0.00071686],[0.00072371],[0.00080666],[0.00125044]
18605,[0.00348106],0,[0.00204415],[0.00206366],[0.00230021],[0.00356566]
18606,[0.00540604],0,[0.00317456],[0.00320486],[0.00357221],[0.00553746]
18607,[0.00703782],0,[0.00413277],[0.00417222],[0.00465045],[0.00720889]
18608,[0.00837492],0,[0.00491797],[0.00496491],[0.00553398],[0.00857852]
18609,[0.0094189],0,[0.00553104],[0.00558385],[0.00622384],[0.00964792]
18610,[0.01015843],0,[0.00596531],[0.00602225],[0.0067125],[0.01040541]
18611,[0.01065146],0,[0.0062548],[0.00631451],[0.00703826],[0.01091037]
18612,[0.01099031],0,[0.00645376],[0.00651538],[0.00726214],[0.01125742]
18613,[0.01116162],0,[0.00655435],[0.00661692],[0.00737531],[0.01143288]
18614,[0.01119699],0,[0.0065751],[0.00663787],[0.00739866],[0.01146909]
18615,[0.01112922],0,[0.00653532],[0.00659771],[0.00735386],[0.01139969]
18616,[0.01097138],0,[0.00644264],[0.00650417],[0.00724956],[0.01123803]
18617,[0.01074779],0,[0.00631134],[0.00637166],[0.00710182],[0.011009]
18618,[0.01045911],0,[0.00614181],[0.00620052],[0.00691106],[0.01071326]
18619,[0.01012785],0,[0.00594727],[0.00600413],[0.00669215],[0.01037392]
18620,[0.0097645],0,[0.0057339],[0.00578874],[0.00645205],[0.01000173]
18621,[0.00936751],0,[0.00550081],[0.00555342],[0.00618976],[0.00959511]
18622,[0.00894157],0,[0.0052507],[0.00530093],[0.00590833],[0.00915885]
18623,[0.00772459],0,[0.00453601],[0.00457998],[0.00510396],[0.00791235]
18624,[0.00626009],0,[0.00367573],[0.0037116],[0.00413609],[0.00641235]
18625,[0.00535319],0,[0.00314319],[0.0031739],[0.00353757],[0.00548352]
18626,[0.00471572],0,[0.00276869],[0.00279618],[0.00311555],[0.00483026]
18627,0,0,0,0,0,0
18628,0,0,0,0,0,0
18629,0,0,0,0,0,0
18630,0,0,0,0,0,0
18631,0,0,0,0,0,0
18632,0,0,0,0,0,0
18633,0,0,0,0,0,0
18634,0,0,0,0,0,0
18635,0,0,0,0,0,0
18636,0,0,0,0,0,0
18637,0,0,0,0,0,0
18638,0,0,0,0,0,0
18639,0,0,0,0,0,0
18640,0,0,0,0,0,0
18641,[0.00023497],0,[0.00013799],[0.00013929],[0.00015525],[0.00024067]
18642,[0.0006642],0,[0.00039003],[0.00039371],[0.00043884],[0.00068031]
18643,[0.0010098],0,[0.00059295],[0.00059852],[0.00066715],[0.00103424]
18644,[0.00128837],0,[0.00075652],[0.0007636],[0.00085117],[0.00131952]
18645,[0.00151941],0,[0.00089218],[0.00090053],[0.0010038],[0.00155613]
18646,[0.00169968],0,[0.00099805],[0.00100737],[0.00112291],[0.00174077]
18647,[0.00182453],0,[0.00107138],[0.00108137],[0.00120541],[0.00186866]
18648,[0.00189839],0,[0.00111475],[0.00112515],[0.00125421],[0.00194431]
18649,[0.00277325],0,[0.00162848],[0.00164379],[0.00183229],[0.00284043]
18650,[0.00425354],0,[0.00249774],[0.00252134],[0.00281043],[0.0043567]
18651,[0.00534453],0,[0.00313843],[0.00316812],[0.00353136],[0.00547423]
18652,[0.00614328],0,[0.0036075],[0.00364163],[0.00405918],[0.00629242]
18653,[0.00673173],0,[0.00395305],[0.00399046],[0.00444799],[0.00689515]
18654,[0.00878752],0,[0.00516028],[0.00520917],[0.00580643],[0.00900091]
18655,[0.01198387],0,[0.00703729],[0.00710403],[0.00791853],[0.01227498]
18656,[0.01614941],0,[0.00948346],[0.00957345],[0.01067108],[0.01654185]
18657,[0.02088672],0,[0.01226537],[0.01238181],[0.01380147],[0.02139441]
18658,[0.02965081],0,[0.01741192],[0.01757729],[0.01959266],[0.0303716]
18659,[0.05050607],0,[0.02965883],[0.02994065],[0.03337358],[0.051734]
18660,[0.0860698],0,[0.05054308],[0.05102347],[0.05687371],[0.08816255]
18661,[0.12146704],0,[0.07132954],[0.07200758],[0.08026381],[0.12442055]
18662,[0.14553845],0,[0.08546508],[0.08627754],[0.09616993],[0.14907731]
18663,[0.17931138],0,[0.10529767],[0.10629873],[0.11848671],[0.18367148]
18664,[0.21750613],0,[0.12772691],[0.12894127],[0.1437254],[0.22279501]
18665,[0.23929092],0,[0.14051968],[0.14185569],[0.15812056],[0.24510954]
18666,[0.25045748],0,[0.14707705],[0.14847542],[0.1654993],[0.25654763]
18667,[0.25479002],0,[0.14962127],[0.15104382],[0.1683622],[0.26098552]
18668,[0.2533132],0,[0.14875403],[0.15016836],[0.16738635],[0.25947281]
18669,[0.24787495],0,[0.1455605],[0.14694448],[0.16379282],[0.25390232]
18670,[0.23894098],0,[0.14031418],[0.14164828],[0.15788934],[0.2447511]
18671,[0.21423693],0,[0.12580723],[0.1270028],[0.14156504],[0.21944633]
18672,[0.2148272],0,[0.12615387],[0.12735277],[0.14195511],[0.22005097]
18673,[0.24141791],0,[0.14176885],[0.14311628],[0.15952598],[0.24728832]
18674,[0.2752482],0,[0.16163515],[0.16317154],[0.1818807],[0.28194129]
18675,[0.29186362],0,[0.1713923],[0.17302151],[0.19286002],[0.29896075]
18676,[0.35115999],0,[0.20621314],[0.20817353],[0.23204243],[0.35969906]
18677,[0.43961322],0,[0.25815588],[0.26061022],[0.29049139],[0.45030321]
18678,[0.49066218],0,[0.28813356],[0.29087297],[0.324224],[0.50259351]
18679,[0.51495934],0,[0.30240168],[0.30527677],[0.34027932],[0.52748149]
18680,[0.51947034],0,[0.30505066],[0.30795099],[0.34326014],[0.53210218]
18681,[0.51020781],0,[0.29961136],[0.30246001],[0.33713955],[0.52261441]
18682,[0.45727203],0,[0.26852547],[0.27107856],[0.30215986],[0.46839081]
18683,[0.35032932],0,[0.20572529],[0.20768151],[0.2314939],[0.35884766]
18684,[0.34321601],0,[0.20154813],[0.20346463],[0.22679351],[0.35156145]
18685,[0.33945652],0,[0.19934044],[0.20123594],[0.22430927],[0.34771061]
18686,[0.326306],0,[0.19161799],[0.19344008],[0.21561953],[0.33424034]
18687,[0.22866093],0,[0.13427761],[0.13555442],[0.15109699],[0.23422178]
18688,[0.21967243],0,[0.12899924],[0.13022586],[0.14515746],[0.22501468]
18689,[0.59743211],0,[0.35083256],[0.35416856],[0.39477694],[0.61196041]
18690,[1.16598394],0,[0.68470552],[0.69121626],[0.77046981],[1.19433779]
18691,[1.41738456],0,[0.83233651],[0.84025105],[0.93659259],[1.45185171]
18692,[1.4999865],0,[0.88084317],[0.88921893],[0.99117501],[1.53646222]
18693,[1.49337296],0,[0.87695947],[0.88529829],[0.98680483],[1.52968782]
18694,[1.23071766],0,[0.7227194],[0.72959238],[0.8132449],[1.26064528]
18695,[0.76885224],0,[0.45149654],[0.45578931],[0.50804884],[0.7875487]
18696,[0.35983786],0,[0.21130874],[0.21331877],[0.23777672],[0.36858835]
18697,[0.35701423],0,[0.20965063],[0.21164484],[0.23591091],[0.36569603]
18698,[0.3583969],0,[0.21046261],[0.21246449],[0.23682458],[0.36711232]
18699,[0.21482833],0,[0.1261551],[0.12735433],[0.14195633],[0.22005255]
18700,[0.22087393],0,[0.12970524],[0.13093824],[0.1459512],[0.22624516]
18701,[0.23345129],0,[0.13709103],[0.1383943],[0.15426217],[0.23912835]
18702,[0.17930762],0,[0.10529532],[0.10629682],[0.11848484],[0.18366767]
18703,0,0,0,0,0,0
18704,0,0,0,0,0,0
18705,0,0,0,0,0,0
18706,0,0,0,0,0,0
18707,0,0,0,0,0,0
18708,0,0,0,0,0,0
18709,0,0,0,0,0,0
18710,[0.01495184],0,[0.00878023],[0.00886371],[0.00988],[0.01531544]
18711,[0.03948646],0,[0.02318781],[0.02340828],[0.02609221],[0.0404467]
18712,[0.0540692],0,[0.03175131],[0.0320532],[0.03572833],[0.05538406]
18713,[0.05997792],0,[0.03522112],[0.035556],[0.03963274],[0.06143644]
18714,[0.060435],0,[0.03548953],[0.03582696],[0.03993478],[0.06190462]
18715,[0.04266554],0,[0.02505467],[0.02529318],[0.02819311],[0.04370303]
18716,0,0,0,0,0,0
18717,0,0,0,0,0,0
18718,0,0,0,0,0,0
18719,[0.00733608],0,[0.00430799],[0.00434895],[0.00484761],[0.0075145]
18720,[0.02015288],0,[0.01183444],[0.01194697],[0.01331683],[0.020643]
18721,[0.04628409],0,[0.02717955],[0.02743802],[0.03058404],[0.04740965]
18722,[0.08162872],0,[0.04793509],[0.04839095],[0.05393936],[0.08361374]
18723,[0.10581467],0,[0.06213789],[0.06272882],[0.06992118],[0.10838784]
18724,[0.12147612],0,[0.07133482],[0.07201321],[0.08027012],[0.12443019]
18725,[0.1299745],0,[0.07632535],[0.07705118],[0.08588575],[0.13313525]
18726,[0.13246955],0,[0.07779051],[0.07853026],[0.08753444],[0.13569095]
18727,[0.1314979],0,[0.07721993],[0.07795425],[0.08689238],[0.13469565]
18728,[0.12818629],0,[0.07527523],[0.07599108],[0.0847041],[0.13130351]
18729,[0.12288102],0,[0.07215981],[0.07284602],[0.08119846],[0.12586926]
18730,[0.0768939],0,[0.04515406],[0.04558399],[0.0508101],[0.07876372]
18731,[0.01972528],0,[0.01158351],[0.01169373],[0.01303453],[0.02020516]
18732,[0.04057443],0,[0.02382682],[0.02405345],[0.02681139],[0.04156129]
18733,[0.07706541],0,[0.04525555],[0.04568592],[0.05092421],[0.07893965]
18734,[0.10107374],0,[0.05935404],[0.05991844],[0.06678864],[0.1035318]
18735,[0.11542742],0,[0.067783],[0.06842752],[0.07627337],[0.11823451]
18736,[0.12322878],0,[0.0723642],[0.0730523],[0.08142839],[0.12622556]
18737,[0.12525072],0,[0.07355155],[0.07425096],[0.08276446],[0.12829667]
18738,[0.14081819],0,[0.08269331],[0.08347964],[0.09305126],[0.14424271]
18739,[0.28504333],0,[0.16738721],[0.16897887],[0.18835367],[0.291975]
18740,[0.48875328],0,[0.28701263],[0.28974179],[0.32296301],[0.50063864]
18741,[0.61033446],0,[0.35840924],[0.36181729],[0.40330254],[0.62517638]
18742,[0.67655617],0,[0.39729689],[0.40107468],[0.44706113],[0.69300846]
18743,[0.70204915],0,[0.41226724],[0.41618734],[0.4639066],[0.71912138]
18744,[0.69992461],0,[0.41101966],[0.41492786],[0.46250272],[0.71694519]
18745,[0.67628125],0,[0.39713547],[0.40091163],[0.44687943],[0.69272686]
18746,[0.53322399],0,[0.31312731],[0.31610501],[0.35234868],[0.546191]
18747,[0.32610386],0,[0.19149871],[0.19332001],[0.21548532],[0.33403362]
18748,[0.20372029],0,[0.11963082],[0.12076885],[0.13461579],[0.20867413]
18749,[0.08951135],0,[0.05256433],[0.05306336],[0.05914853],[0.09168862]
18750,0,0,0,0,0,0
18751,0,0,0,0,0,0
18752,0,0,0,0,0,0
18753,0,0,0,0,0,0
18754,0,0,0,0,0,0
18755,0,0,0,0,0,0
18756,0,0,0,0,0,0
18757,0,0,0,0,0,0
18758,0,0,0,0,0,0
18759,0,0,0,0,0,0
18760,0,0,0,0,0,0
18761,0,0,0,0,0,0
18762,0,0,0,0,0,0
18763,0,0,0,0,0,0
18764,0,0,0,0,0,0
18765,0,0,0,0,0,0
18766,0,0,0,0,0,0
18767,0,0,0,0,0,0
18768,[0.00333896],0,[0.00196075],[0.00197939],[0.00220633],[0.00342012]
18769,[0.00920209],0,[0.00540378],[0.00545515],[0.00608058],[0.00942576]
18770,[0.01364916],0,[0.00801525],[0.00809147],[0.00901911],[0.01398092]
18771,[0.01679931],0,[0.00986513],[0.00995893],[0.01110067],[0.01720767]
18772,[0.01876865],0,[0.0110216],[0.0111264],[0.01240197],[0.01922489]
18773,[0.0196672],0,[0.01154924],[0.01165907],[0.01299565],[0.0201452]
18774,[0.01965073],0,[0.01153955],[0.01164929],[0.01298472],[0.02012826]
18775,[0.01902261],0,[0.01117069],[0.01127693],[0.01256965],[0.01948482]
18776,[0.02032666],0,[0.01193645],[0.01204997],[0.01343133],[0.02082056]
18777,[0.02322581],0,[0.01363891],[0.01376861],[0.01534704],[0.02379018]
18778,[0.02493442],0,[0.01464225],[0.01478149],[0.01647604],[0.02554029]
18779,[0.03770263],0,[0.02214017],[0.02235071],[0.02491313],[0.03861898]
18780,[0.05768953],0,[0.03387716],[0.03419932],[0.03812024],[0.05909189]
18781,[0.07053639],0,[0.04142126],[0.04181517],[0.04660928],[0.07225112]
18782,[0.07864194],0,[0.04618109],[0.04662029],[0.05196533],[0.08055372]
18783,[0.08353122],0,[0.04905223],[0.04951876],[0.05519612],[0.08556187]
18784,[0.08562834],0,[0.05028372],[0.05076195],[0.05658187],[0.08770997]
18785,[0.08491334],0,[0.04986385],[0.05033807],[0.05610941],[0.08697758]
18786,[0.08202199],0,[0.04816596],[0.04862405],[0.05419884],[0.08401593]
18787,[0.06468596],0,[0.03798548],[0.03834688],[0.04274322],[0.06625801]
18788,[0.04785701],0,[0.02810362],[0.02837029],[0.0316227],[0.04902023]
18789,[0.03888923],0,[0.02283688],[0.023054],[0.02569731],[0.03983339]
18790,[0.02643835],0,[0.0155253],[0.01567343],[0.01747023],[0.0270809]
18791,[0.01542715],0,[0.00905946],[0.00914543],[0.01019363],[0.01580254]
18792,0,0,0,0,0,0
18793,0,0,0,0,0,0
18794,0,0,0,0,0,0
18795,0,0,0,0,0,0
18796,0,0,0,0,0,0
18797,0,0,0,0,0,0
18798,0,0,0,0,0,0
18799,0,0,0,0,0,0
18800,[0.00271335],0,[0.00159338],[0.00160854],[0.00179296],[0.00277933]
18801,[0.00755056],0,[0.00443397],[0.00447614],[0.00498935],[0.00773418]
18802,[0.01139951],0,[0.00669424],[0.00675788],[0.00753271],[0.01167675]
18803,[0.01441821],0,[0.00846692],[0.00854745],[0.00952745],[0.01476886]
18804,[0.0245022],0,[0.01438857],[0.01452544],[0.01619086],[0.02509806]
18805,[0.03973749],0,[0.02333526],[0.02355722],[0.02625819],[0.04070384]
18806,[0.05062772],0,[0.02973038],[0.03001314],[0.03345435],[0.05185892]
18807,[0.05805336],0,[0.03409095],[0.03441517],[0.03836112],[0.05946511]
18808,[0.06237285],0,[0.0366275],[0.03697587],[0.0412154],[0.06388962]
18809,[0.06380161],0,[0.03746653],[0.0378229],[0.04215951],[0.06535314]
18810,[0.0251952],0,[0.01479545],[0.01493603],[0.01664929],[0.0258078]
18811,[0.01580207],0,[0.00928011],[0.00936902],[0.01044231],[0.01618776]
18812,[0.01041752],0,[0.00611705],[0.0061754],[0.00688334],[0.0106702]
18813,[0.00538559],0,[0.00316269],[0.00319285],[0.00355961],[0.00551697]
18814,0,0,0,0,0,0
18815,0,0,0,0,0,0
18816,0,0,0,0,0,0
18817,0,0,0,0,0,0
18818,0,0,0,0,0,0
18819,0,0,0,0,0,0
18820,0,0,0,0,0,0
18821,0,0,0,0,0,0
18822,0,0,0,0,0,0
18823,0,0,0,0,0,0
18824,0,0,0,0,0,0
18825,[0.00146637],0,[0.00086108],[0.00086929],[0.00096895],[0.001502]
18826,[0.00413743],0,[0.00242957],[0.00245276],[0.00273393],[0.00423795]
18827,[0.00630998],0,[0.00370533],[0.00374067],[0.00416949],[0.00646326]
18828,[0.0080103],0,[0.00470379],[0.00474861],[0.005293],[0.00820486]
18829,[0.00923949],0,[0.00542559],[0.00547728],[0.00610519],[0.00946387]
18830,[0.00999505],0,[0.00586925],[0.00592518],[0.00660443],[0.01023777]
18831,[0.01026407],0,[0.0060272],[0.00608467],[0.00678219],[0.01051331]
18832,[0.01019926],0,[0.00598912],[0.00604624],[0.00673936],[0.01044691]
18833,[0.00992814],0,[0.0058299],[0.0058855],[0.00656021],[0.01016919]
18834,[0.00736334],0,[0.00432313],[0.00436516],[0.00486509],[0.00754172]
18835,[0.00369044],0,[0.00216609],[0.00218832],[0.00243833],[0.00377903]
18836,[0.0009745],0,[0.00057179],[0.00057775],[0.00064341],[0.00099717]
18837,0,0,0,0,0,0
18838,0,0,0,0,0,0
18839,0,0,0,0,0,0
18840,[0.00201911],0,[0.0011857],[0.00119697],[0.00133421],[0.00206822]
18841,[0.00565938],0,[0.00332341],[0.00335499],[0.00373968],[0.00579703]
18842,[0.00855022],0,[0.00502103],[0.00506876],[0.00564994],[0.00875817]
18843,[0.01075501],0,[0.00631576],[0.00637581],[0.00710686],[0.0110166]
18844,[0.01230878],0,[0.00722817],[0.0072969],[0.00813359],[0.01260814]
18845,[0.01331443],0,[0.00781872],[0.00789305],[0.0087981],[0.01363824]
18846,[0.01394189],0,[0.00818718],[0.00826499],[0.0092127],[0.01428095]
18847,[0.0143274],0,[0.00841354],[0.00849349],[0.0094674],[0.01467581]
18848,[0.01448674],0,[0.00850708],[0.00858792],[0.00957267],[0.01483897]
18849,[0.01443247],0,[0.00847521],[0.00855574],[0.00953682],[0.01478336]
18850,[0.01420956],0,[0.0083443],[0.0084236],[0.00938951],[0.014555]
18851,[0.01381862],0,[0.00811472],[0.00819186],[0.00913117],[0.01415451]
18852,[0.01329547],0,[0.0078075],[0.00788173],[0.00878547],[0.01361862]
18853,[0.01217221],0,[0.00714841],[0.00721575],[0.00804323],[0.01246865]
18854,[0.00817463],0,[0.0048004],[0.00484668],[0.00540197],[0.00837369]
18855,[0.00611058],0,[0.00358825],[0.00362295],[0.0040376],[0.00625925]
18856,[0.00304535],0,[0.00178806],[0.00180502],[0.00201192],[0.0031192]
18857,0,0,0,0,0,0
18858,0,0,0,0,0,0
18859,0,0,0,0,0,0
18860,0,0,0,0,0,0
18861,0,0,0,0,0,0
18862,0,0,0,0,0,0
18863,0,0,0,0,0,0
18864,0,0,0,0,0,0
18865,0,0,0,0,0,0
18866,0,0,0,0,0,0
18867,0,0,0,0,0,0
18868,0,0,0,0,0,0
18869,0,0,0,0,0,0
18870,0,0,0,0,0,0
18871,[0.00052787],0,[0.00030998],[0.00031293],[0.00034882],[0.00054072]
18872,[0.00150054],0,[0.00088117],[0.00088956],[0.00099156],[0.00153705]
18873,[0.00229722],0,[0.00134902],[0.00136187],[0.00151803],[0.00235314]
18874,[0.00294179],0,[0.00172756],[0.00174399],[0.00194398],[0.00301341]
18875,[0.00345693],0,[0.00203009],[0.00204942],[0.00228442],[0.00354111]
18876,[0.00385081],0,[0.00226141],[0.00228296],[0.00254471],[0.0039446]
18877,[0.00414965],0,[0.00243691],[0.00246013],[0.00274218],[0.0042507]
18878,[0.00435606],0,[0.00255813],[0.00258251],[0.00287856],[0.00446212]
18879,[0.00446269],0,[0.00262076],[0.00264574],[0.00294903],[0.00457137]
18880,[0.00450133],0,[0.00264343],[0.00266867],[0.00297454],[0.00461094]
18881,[0.0044688],0,[0.00262431],[0.0026494],[0.00295302],[0.00457759]
18882,[0.00434585],0,[0.00255209],[0.00257652],[0.00287176],[0.00445162]
18883,[0.00416696],0,[0.00244705],[0.00247049],[0.00275356],[0.0042684]
18884,[0.00396789],0,[0.00233017],[0.00235248],[0.00262204],[0.00406451]
18885,[0.00280012],0,[0.00164458],[0.00166118],[0.00185104],[0.00286936]
18886,[0.00177054],0,[0.00104006],[0.00105078],[0.00117049],[0.00181442]
18887,[0.00112097],0,[0.00065868],[0.00066465],[0.00074047],[0.00114834]
18888,0,0,0,0,0,0
18889,0,0,0,0,0,0
18890,0,0,0,0,0,0
18891,0,0,0,0,0,0
18892,0,0,0,0,0,0
18893,0,0,0,0,0,0
18894,0,0,0,0,0,0
18895,0,0,0,0,0,0
18896,0,0,0,0,0,0
18897,0,0,0,0,0,0
18898,0,0,0,0,0,0
18899,0,0,0,0,0,0
18900,0,0,0,0,0,0
18901,[3.754998e-05],0,[2.204982e-05],[2.226042e-05],[2.480868e-05],[3.84345e-05]
18902,[9.0509562e-05],0,[5.3119638e-05],[5.3646138e-05],[5.9772492e-05],[9.263241e-05]
18903,[0.00010832],0,[6.35475496e-05],[6.42104132e-05],[7.15078611e-05],[0.00011084]
18904,[9.09537464e-05],0,[5.28745496e-05],[5.44893514e-05],[5.95875483e-05],[9.23622234e-05]
18905,0,0,0,0,0,0
18906,0,0,0,0,0,0
18907,0,0,0,0,0,0
18908,0,0,0,0,0,0
18909,0,0,0,0,0,0
18910,0,0,0,0,0,0
18911,0,0,0,0,0,0
18912,0,0,0,0,0,0
18913,0,0,0,0,0,0
18914,0,0,0,0,0,0
18915,0,0,0,0,0,0
18916,0,0,0,0,0,0
18917,0,0,0,0,0,0
18918,0,0,0,0,0,0
18919,0,0,0,0,0,0
18920,0,0,0,0,0,0
18921,0,0,0,0,0,0
18922,0,0,0,0,0,0
18923,0,0,0,0,0,0
18924,0,0,0,0,0,0
18925,0,0,0,0,0,0
18926,0,0,0,0,0,0
18927,0,0,0,0,0,0
18928,0,0,0,0,0,0
18929,0,0,0,0,0,0
18930,0,0,0,0,0,0
18931,0,0,0,0,0,0
18932,0,0,0,0,0,0
18933,0,0,0,0,0,0
18934,0,0,0,0,0,0
18935,0,0,0,0,0,0
18936,0,0,0,0,0,0
18937,0,0,0,0,0,0
18938,0,0,0,0,0,0
18939,0,0,[0.],[0.],[0.],0
18940,0,0,[0.],0,0,[0.]
18941,0,0,0,0,0,0
18942,0,0,0,0,0,0
18943,0,0,0,0,0,0
18944,0,0,0,0,0,0
18945,0,0,0,0,0,0
18946,0,0,0,0,0,0
18947,0,0,0,0,0,0
18948,0,0,0,0,0,0
18949,0,0,0,0,0,0
18950,0,0,0,0,0,0
18951,0,0,0,0,0,0
18952,0,0,0,0,0,0
18953,0,0,0,0,0,0
18954,0,0,0,0,0,0
18955,0,0,0,0,0,0
18956,0,0,0,0,0,0
18957,0,0,0,0,0,0
18958,0,0,0,0,0,0
18959,[0.00327969],0,[0.00192596],[0.00194426],[0.0021672],[0.00335947]
18960,[0.00910106],0,[0.00534448],[0.00539526],[0.00601392],[0.00932242]
18961,[0.01355825],0,[0.00796194],[0.00803756],[0.00895924],[0.01388807]
18962,[0.01702616],0,[0.00999846],[0.01009341],[0.01125085],[0.01744039]
18963,[0.01834458],0,[0.01077269],[0.01087498],[0.01212207],[0.0187909]
18964,[0.01781645],0,[0.01046257],[0.01056189],[0.01177311],[0.01824996]
18965,[0.01719725],0,[0.01009899],[0.01019482],[0.01136397],[0.01761571]
18966,[0.01652031],0,[0.0097015],[0.00979353],[0.01091668],[0.01692232]
18967,[0.01580822],0,[0.00928334],[0.00937139],[0.01044614],[0.01619292]
18968,[0.01503344],0,[0.00882818],[0.00891194],[0.00993451],[0.01539922]
18969,[0.01342926],0,[0.00788723],[0.00796174],[0.00887507],[0.01375737]
